ID,Reviews,Label
Train_User_4814,"Traveled Jan 2012 with mother in law and my 2 kids. We stayed in a 1 bedroom suite, very nice little place, very clean and spacious all the comforts of home. The pool was nice for the kids, liked that there was always a bus coming around to bring you to the different Disney park attractions.",Good
Train_User_4815,"We rented a two bedroom suite, as Florida residents. This was a very clean and well laid out for our family trip. The bedrooms were split to reach side of the common area, one being a king with hot tub and big bathroom. The other side had two queen beds with a second bath and we ordered a crib, while... More",Excellent
Train_User_4816,This is one of the best employee and breakfast experiences you are going to get in the Lacey area. I have started to choose this over more opulent places if I am allowed to choose it for work. The staff are top-notch friendly and the breakfast is one of the best I've experienced.,Excellent
Train_User_4817,"We had a wonderful week at the Best Western in Lacey. Each day they would have different breakfast foods which was great. The room was very comfortable, the only issue was the size of the pillows. I thought they were too small for a king size room. I asked about them, but that was all they had. We would still... More",Excellent
Train_User_4818,"We stayed here for a sports tournament recently. Compared to the experience of families who stayed at nearby hotels, our stay was fine. The breakfast set up was better than usual at inexpensive breakfast-included hotels. The fitness facility is simple but functional. the pool was clean and the rooms were spotless and comfortable.",Good
Train_User_4819,"We have spent a number of nights at this motel. It is always very clean, breakfast above average, friendly staff. When we checked out we mentioned how heavy the bed covers were. We were told we should have requested a lighter cover, as we were not the only ones to talk about this one problem. Great for cold weather. Not... More",Excellent
Train_User_4820,"When travelling to see family, we've taken to stopping near our destination the night before to give the kids the opportunity to swim and unwind from the long trip instead of showing up cranky and tired from driving. It has really worked out for us. Our 'normal' hotel had a problem with their pool, so we chose to stay at... More",Excellent
Train_User_4821,"WE stay here every time we come to Olympia. Great service, wonderful staff, very clean rooms, best breakfast we have found in our travels. Lots of stores around within walking distance. A ten minute drives to old town.",Excellent
Train_User_4822,"This is a friendly, courteous, clean, comfortable hotel with a terrific breakfast. A 5-star family hotel that is also in a convenient location. We appreciated being able to open a window for fresh air. The king room is really comfortable and convenient with sitting area. Wifi worked smoothly. Looking forward to returning.",Excellent
Train_User_4823,"We love staying at this hotel. It's close to a casino, food and has a great pool/spa for the kids. We choose to have weekend fun nights here - it's close to outdoor activities that we enjoy and the town of Lacy is super cute.",Excellent
Train_User_4824,Everyone on staff was great and continued to be helpful and just excellent customer service Breakfast bat crew also great,Excellent
Train_User_4825,"The staff at the hotel were all so friendly and welcoming. Bed was extremely comfortable and the noise level was great, barely heard anyone in the hallways. The bathroom had some water damage in it and the room was a bit dated but, nothing terrible. Would definitely stay here again.",Good
Train_User_4826,"My boyfriend and I were celebrating our 5 year anniversary this past weekend. The hotel lobby was beautiful, clean and have a very welcoming vibe. The staff was extremely pleasant! Our room was clean, super cute and cozy. We had an adjoining room so we could hear the guest next door from time to time but it was not a bother what so ever. Overall our local get away was a much needed break from real life and this hotel provided the perfect space to relax, feel comfortable and enjoy the weekend.",Excellent
